#Ch. # 	 t 	 E(t) 	 A_0 	 E(A_0) 	 t_p 	 E(t_p) 	 k3 	 E(k3) 	 k4 	 E(k4) 	 k5 	 E(k5) 	 k6 	 E(k6) 	 Chi2/DOF
2350	5.035590666	0.008727413397	82118.77008	1059.305938	2.182176247	0.01446492332	0.6812428914	0.04446407649	0.8034333027	0.06456028332	0.08078336095	0.003302568383	0.07408656454	0.002911202965	3.108813484
2351	5.088096759	0.009306429517	74693.73799	448.9480308	2.09902319	0.007191394955	0.1182693701	0.008118703899	0.102356135	0.01220414666	0.08385801738	0.003917340787	0.1023705415	0.01234195234	6.470717202
2352	5.110724163	0.009129782113	77815.64364	467.2661551	2.012850301	0.006589380569	0.07163998284	0.004479268837	0.05993550705	0.006726625318	0.04888743131	0.003070860625	0.05992110941	0.006593253452	11.31035277
2353	5.031400623	0.009278034755	78046.32751	912.1778474	2.218585217	0.01418896761	0.6785779815	0.05288789059	0.7727051964	0.0706111318	0.08471209717	0.003808427878	0.07881615859	0.003420178408	3.126299213
2354	5.036268692	0.008432320518	81230.4516	526.2179974	2.173944531	0.009513273124	0.582442326	0.01253194304	0.7721138053	0.01328289629	0.582291141	0.01252360599	0.495805303	0.006474906605	5.975904538
2355	5.038698454	0.008967988567	76633.20397	591.5523678	2.209397252	0.01100667174	0.4814635658	0.03550331803	0.5552797449	0.0435092109	0.089456765	0.0032197338	0.07655044188	0.002474224594	2.086463854
2356	5.040916985	0.008799257713	90071.38096	567.1266421	2.199648457	0.009943877746	1.20826881	0.02698399651	1.519897788	0.03372593983	0.03728946678	0.003069704222	0.03823022903	0.003124731457	6.065263869
2357	5.030472704	0.008832721978	80931.87665	907.5448278	2.203674001	0.01341538825	0.5454049698	0.134465045	0.7819788004	0.04063213235	0.5453631311	0.1344487494	0.436565909	0.01405632783	5.457938466
2358	5.088872293	0.008687184384	77624.82411	456.6521958	2.04800449	0.006199688956	0.02340539119	0.0004780776151	0.03502714714	0.0003621922977	0.0234476529	0.0004787995691	0.01552780316	0.0002833272594	6.228576595
2359	5.099011395	0.009137837582	75487.03309	453.3840949	2.042434681	0.006874445622	0.1347131837	0.005837139388	0.1131970593	0.004279680113	0.09203707024	0.003103411484	0.1131963204	0.004279395577	7.984749126
2360	5.033550973	0.00815282791	86879.55981	872.9066849	2.211746686	0.01160503095	0.7094235615	0.01892157856	1.022524034	0.02581222207	0.7093514022	0.01891673174	0.5959302248	0.009524710974	6.429538289
2361	5.092340068	0.009176156591	75270.72314	451.5648457	2.056516774	0.006949030835	0.08876551633	0.005302402058	0.07137571581	0.003828618078	0.05299583041	0.002655330671	0.07137058766	0.003830548919	5.196358717
2362	5.100116965	0.008888775264	77825.25279	458.0460191	2.033164727	0.006724888452	0.1286647182	0.005814491546	0.1076620333	0.004049147376	0.08499472225	0.002712190235	0.1076497028	0.004059193986	8.134597213
2363	5.108829091	0.008888028753	75343.46417	452.1151298	2.033876232	0.00657389418	0.0906329201	0.005719644233	0.07801454538	0.004761194207	0.06611778133	0.003993141451	0.07795615138	0.004781597798	11.0214306
2364	5.027788793	0.008863065654	80260.37897	535.9108815	2.166312083	0.01015150823	0.4163626805	0.1314077546	0.5728026987	0.02179593384	0.4163153994	0.1313863984	0.3302271146	0.009500206054	6.17158735
2365	5.094501984	0.009034708649	75722.31654	452.3059238	2.053339177	0.006883499228	0.09857823028	0.004273338218	0.07482000338	0.002816383956	0.04956817174	0.001739912888	0.07481288207	0.002818226199	4.400783604
2366	5.030973002	0.008543390816	81292.46516	589.3539957	2.19134751	0.01102242605	0.4306856012	0.06931417507	0.6321287036	0.02102791495	0.4306821446	0.06931311388	0.32934085	0.007129523451	5.386620034
2367	5.055576782	0.008375266135	88409.82715	404.347306	2.205657025	0.009528779375	1.133383036	0.01930154841	1.439425423	0.02764418492	-0.09849379169	0.0003192086346	-0.09849171875	0.0003192391666	8.495841505
2368	5.07639137	0.009240574953	75985.53503	455.6634269	2.055038874	0.007438590164	0.117549471	0.003636624549	0.08166827212	0.008996898756	0.04053513391	0.000921051853	0.08166172156	0.008990586032	2.662626917
2369	5.030871836	0.008914405611	82855.48423	2050.216639	2.207584841	0.01814960378	0.9761279977	0.05886261169	1.16462468	0.1053753552	0.03805991437	0.007275142598	0.03821898386	0.007294272546	5.346620026
2370	5.043016646	0.008927376248	89090.84628	1359.228328	2.191524151	0.01085987734	1.25052253	0.03581018934	1.563339358	0.04224746046	0.03825470522	0.001762640161	0.04191993466	0.001893871468	4.285309861
2371	5.01966448	0.009351756654	81399.47254	1760.172972	2.208510372	0.01831619425	0.8499418078	0.06238488414	1.005748832	0.1005773918	0.07731015527	0.009472076405	0.07591248594	0.009258459814	4.837206731
2372	5.026036754	0.008655979105	83946.12549	1076.516851	2.192574141	0.01215505878	0.9643529568	0.02487588905	1.160352106	0.04607424707	-0.1458026455	9.079359934e-07	-0.1458029424	9.077464941e-07	4.980416106
2373	5.033533317	0.008894542232	84079.56007	2651.537958	2.204278543	0.02027065991	1.036249834	0.06890446414	1.25149424	0.131331174	0.003378268945	0.00482175553	0.003571158862	0.0048446569	6.589831729
2374	5.018107413	0.009417601993	81181.78448	1170.487223	2.185751919	0.01580762857	0.711048081	0.04962935917	0.8408400117	0.07276855301	0.106976579	0.006151012681	0.1016753196	0.005614145774	4.926815421
2375	5.053256916	0.00864992479	75829.60854	441.0518656	2.114398859	0.007168325823	0.1563615733	0.002748524483	0.2227734926	0.004555815232	0.1563678811	0.002748556142	0.1073117245	0.001830857768	1.853825276
2376	5.046165758	0.009181126001	88350.64428	5712.925211	2.181164853	0.0111148588	1.33647857	0.04432826792	1.660929794	0.05175220516	0.03286608293	0.001721574885	0.03605236913	0.001835534215	2.036817168
2377	5.049171085	0.009359061451	77348.14579	544.9805744	2.138332146	0.01114297521	0.459889757	0.03780951383	0.5162695058	0.04491496556	0.05298382358	0.002721089153	0.04485582543	0.002243523741	2.109556839
2378	5.021012083	0.009342728349	79207.93391	816.956963	2.172325616	0.01354842688	0.673722909	0.04145267863	0.7667532094	0.05666678544	0.03093620209	0.002828803929	0.02818579688	0.002656005204	3.368787402
2379	5.041051347	0.008935656018	75643.9484	443.5793563	2.136935949	0.007765964113	0.3640959591	0.005812214887	0.4426234751	0.005052641655	0.3640529198	0.005810833121	0.3157350611	0.003165974248	6.628987093
2380	5.030490999	0.009251121559	87328.52591	2270.576001	2.165966809	0.01110192854	1.258075136	0.03491649023	1.570587087	0.04101213814	0.07169148492	0.002493290598	0.07642697608	0.002683546086	4.699928147
2381	5.021971457	0.009473727909	79768.33049	902.470602	2.188534468	0.01412397342	0.6213208587	0.04787921092	0.7235421027	0.06485933308	0.07028380105	0.002640208632	0.06114488603	0.002190504632	1.881005849
2382	5.020415504	0.008670230535	76206.73642	437.3317151	2.117249987	0.008290367001	0.4453030839	0.007054000622	0.5611030712	0.006655315062	0.4437415471	0.007008173281	0.3842317201	0.003946518493	4.62063492
2383	5.036793864	0.008856910112	88290.56468	1461.979608	2.221412792	0.01005967358	1.103460714	0.02273830337	1.398285815	0.02958808494	0.05852999942	0.006049051001	0.05940023171	0.006139200428	4.439060394
2384	5.026525863	0.008483738059	75866.34309	430.9135552	2.101230352	0.006955571003	0.2777599474	0.003219921184	0.377416214	0.003252199967	0.2776546012	0.003218214484	0.2165545177	0.001599016145	5.246233693
2385	5.050542318	0.009242758176	76187.66064	452.7192845	2.110106887	0.007748447383	0.1380909129	0.005491097611	0.1074407427	0.003063198454	0.06558785929	0.001338707425	0.1074478494	0.003062720904	2.651295255
2386	5.02825604	0.009028582743	80831.40108	1550.797499	2.145221536	0.01718768457	0.8393858078	0.06367618343	0.9816143295	0.09788115143	0.05534220096	0.00388860692	0.05232761628	0.003660126464	4.650220378
2387	5.030003094	0.009203598558	87812.99248	20344.35405	2.227499239	0.01094457352	1.174172711	0.03117252696	1.478523974	0.0379142167	0.05504598895	0.002738197731	0.05748158501	0.002858999129	4.849184247
2388	5.029259521	0.008844643399	87394.17347	20122.75498	2.177117406	0.01057639323	1.13077754	0.02052283252	1.436151836	0.02672778288	0.04169995341	0.002843581553	0.04364427736	0.002952773115	2.567089911
2389	5.032249644	0.009519153958	77812.00566	507.9161675	2.155072976	0.01044797677	0.4035053478	0.0370845698	0.4607900076	0.04164888755	0.1083114736	0.005369804958	0.09401898178	0.003950065503	3.43300646
2390	5.036951145	0.008633649608	75633.4708	444.4792268	2.090602192	0.006931448682	0.2322146274	0.003198515411	0.3294963449	0.003312298115	0.2320463224	0.00319591542	0.1665789687	0.001334113965	6.226006118
2391	5.032782259	0.008891689812	86384.98008	2947.847859	2.21761253	0.02118836631	1.056774359	0.06202246935	1.30873068	0.1320881964	-0.01675347292	0.00313444653	-0.01667313608	0.003141856817	5.264128234
2392	5.028177597	0.008746442074	89888.84594	23948.25677	2.323992647	0.009979294278	0.9860928965	0.01448351396	1.261532043	0.02194950502	-0.01097694851	0.002643617045	-0.01092203747	0.002647519792	6.017617651
2393	5.039726905	0.008799840195	78690.65492	456.4592711	2.227628986	0.008808648783	0.4918248924	0.007495159106	0.6546706521	0.008436521348	0.4914597881	0.007480887641	0.4094938802	0.003771234238	5.106103988
2394	5.031744983	0.009400969932	79137.11866	500.0024192	2.247903494	0.01088844265	0.6086913188	0.03295811502	0.6591456895	0.03960620527	0.02349929089	0.005937875411	0.02370109442	0.005963795131	5.618032997
2395	5.030443051	0.009521758066	87364.20308	29109.71838	2.291520046	0.01130953353	1.124000437	0.03092411136	1.411977078	0.03760676662	0.06199530562	0.002760713012	0.06522881708	0.002920072235	3.806231126
2396	5.061827993	0.008533104501	78155.51631	435.3674429	2.205884596	0.006604555952	0.1924423077	0.002332535179	0.2667643282	0.002295633126	0.1920450906	0.002327895709	0.1391662496	0.001028637678	2.485240487
2397	5.032135562	0.008646562706	77536.38141	426.4112136	2.238788803	0.008192095478	0.3814223816	0.005044649483	0.523176776	0.005649718651	0.3813937526	0.005044008977	0.3023154541	0.002494744251	5.654969982
2398	5.04619348	0.009597032125	90110.39877	22432.69137	2.305376595	0.01320130713	1.295899451	0.04980491317	1.599925873	0.07999190964	0.05562658489	0.001933078112	0.05982883515	0.002083735608	3.612893324
2399	5.066198086	0.009243088403	75666.95016	436.9086782	2.162877723	0.007580952906	0.1255703201	0.004718636873	0.09276034721	0.002525674462	0.04846419712	0.001026572561	0.0927195516	0.002528163044	1.523040199
2400	5.035625755	0.009606710441	79393.40914	548.563945	2.263660176	0.01117677018	0.4339796517	0.03615955347	0.4916398807	0.04252485243	0.07919089346	0.003362652288	0.06868836627	0.002651511317	1.774320968
2401	5.036695719	0.009105221941	75836.68072	439.0163265	2.220545414	0.008173497517	0.2011337894	0.003267487667	0.2954375855	0.006129936771	0.2011316013	0.003267583847	0.133824489	0.00195973494	3.571182913
2402	4.530946204	0.009640060018	85939.42958	4476.31742	2.317130393	0.02574240273	0.6140183503	0.0920294949	1.378918805	0.2897940395	1.178722179	0.1953751525	0.6343114239	0.1065229722	4.404143941
2403	5.040020885	0.008827877674	76136.18403	427.021123	2.219235428	0.00773028857	0.3057202382	0.004125138187	0.4097836136	0.0041702549	0.305692915	0.004124632688	0.2392874064	0.001996899606	4.273556933
2404	5.048214177	0.007928855959	77537.5708	405.6375227	2.242208259	0.006170900951	0.385119597	0.001937557649	0.5025163808	0.002415127299	0.3851148757	0.00193759118	0.3187435279	0.001223603016	4.371837002
2405	5.044257069	0.009009114373	75728.832	446.1580414	2.112948656	0.007678407458	0.2088772759	0.003505867028	0.3030840445	0.006425040861	0.2088721597	0.003505941571	0.1438503632	0.002218477991	4.387126461
2406	5.043338465	0.009414272645	77142.07697	522.6002964	2.254865436	0.01071013271	0.4115040725	0.03183102986	0.4690168695	0.03758925592	0.06044546997	0.002786738825	0.04976389171	0.002165396889	1.52034568
2407	5.052644762	0.008609338416	75718.36326	443.4614631	2.098180924	0.006360319756	0.1708649039	0.001467655672	0.2456018088	0.001582577271	0.1708364951	0.001467460415	0.1168761213	0.0006931530928	4.578219815
2408	5.03823093	0.009620026841	77569.59478	534.4365848	2.266973475	0.01197053502	0.4868917095	0.03479385046	0.5468403197	0.04179493852	0.08574239999	0.004685476783	0.07957070037	0.004117883087	2.945874938
2409	5.044213915	0.009766485874	85937.40801	4027.273031	2.16976188	0.02199572158	1.432183814	0.1176138376	1.713278939	0.2292795105	0.04624862578	0.001270370489	0.0535869338	0.001450238532	3.304530833
2410	4.534250253	0.009963847768	78139.41322	894.9413932	2.267366187	0.01461048278	0.7216357417	0.06517452485	0.7886858916	0.0826045942	0.02393640517	0.004763891449	0.02434056642	0.004808791947	5.012280154
2411	5.030373992	0.009048852094	75995.80417	450.6338471	2.138660598	0.008924231438	0.3062428823	0.007996492712	0.4148924285	0.01291026384	0.3061801224	0.007994016015	0.2394658303	0.006172609211	3.701456596
2412	4.563241711	0.009410388504	76045.25393	437.3453018	2.211548318	0.007481538485	0.1838454571	0.004511420567	0.2262129405	0.005862274572	0.1556277844	0.00323846884	0.127167663	0.00274730647	3.965976165
2413	5.049401698	0.008310944828	76774.54036	443.7475644	2.121794873	0.007084462726	0.264846918	0.003945275339	0.3646852075	0.003987210315	0.2647946839	0.003944230832	0.2002418829	0.001760041048	4.838798488
2414	4.558472557	0.009336798723	76017.07731	431.2297621	2.233765484	0.007792588659	0.1987411198	0.004560318692	0.26471076	0.007008640192	0.1986644134	0.0045576629	0.1514930828	0.003373143747	3.541345704
2415	5.042535327	0.009615760835	87021.05196	21296.78788	2.189757632	0.02354950602	1.318428966	0.1076815578	1.626670962	0.2292782812	0.05384917115	0.001872315468	0.05889071042	0.002048042899	2.192780968
2416	5.010221069	0.008934739051	78812.40162	561.8777095	2.116754313	0.01095192483	0.4856207309	0.06912708524	0.676509902	0.02517313384	0.4855916281	0.0691225739	0.3971862549	0.01276165748	6.730438148
2417	5.038722183	0.008789397456	78751.34762	546.380389	2.114492102	0.01046016274	0.5187314322	0.03312742329	0.5800572423	0.04005062085	0.06748368289	0.003276506154	0.06134865199	0.00288124744	4.471741868
2418	5.04560259	0.00810157432	75977.10021	442.6820721	2.044669008	0.006762695739	0.1565163327	0.002281673747	0.2502314787	0.00449594929	0.1564928753	0.002281502875	0.09174645319	0.001305785698	3.620162948
2419	5.039957041	0.008059820342	78463.1368	443.8730788	2.111106455	0.006386166646	0.2406498833	0.002282037663	0.3428936607	0.002666426771	0.2406471434	0.002282025277	0.1757074817	0.001086912124	5.715648613
2420	5.025970342	0.00848121178	78993.43207	488.7134818	2.085731545	0.008907391283	0.5633658556	0.01284779056	0.7233920197	0.01217011719	0.5617619436	0.01276625022	0.4911441064	0.006929032548	6.969420833
2421	5.034307063	0.008975571299	89558.32628	1790.31929	2.179135481	0.01098317488	1.212979494	0.02782132577	1.526858266	0.03330143678	0.03469094693	0.001582277186	0.03852681784	0.00170780352	4.805508922
2422	5.040874314	0.008244438452	75952.18556	443.8373568	2.050878801	0.007214848964	0.2883401211	0.004373764495	0.4013571115	0.004362520683	0.28825245	0.004371980451	0.2192601414	0.001977899348	7.88854586
2423	5.023724701	0.008259228757	82067.82853	519.4351908	2.163889041	0.00945673626	0.5511331176	0.01052205863	0.7692915193	0.01271049808	0.5510380256	0.01051874492	0.4553817945	0.005200042618	6.592509089
2424	5.035294916	0.008537090939	75929.5418	445.0306068	2.060927696	0.008542443937	0.3297152321	0.1770549903	0.4400498732	0.0118959607	0.3296863635	0.1770354571	0.2644135058	0.006892587761	7.005739248
2425	5.032353127	0.008667721509	89632.87376	1045.119931	2.188689688	0.01033276868	1.129747733	0.02171660112	1.437649852	0.02787144377	0.03525416405	0.00245559949	0.03682431516	0.002534960378	6.826292988
2426	5.022926341	0.008748995589	77107.61497	495.0765195	2.091071184	0.01015160312	0.485963727	0.02868797337	0.5590279501	0.03406831981	0.09836032779	0.00504705524	0.08860398892	0.004192645379	5.173215558
2427	5.000793162	0.01478996661	59920.01055	20434.0782	2.362024632	0.0230054195	1.283561874	0.01986808675	4.562950908	0.9611672936	17.64145824	3.91338884	4.561154677	0.9609753052	8.187786074
2428	5.046915909	0.009159468094	88148.57504	4095.887639	2.151813563	0.0114151671	1.370261797	0.04828256725	1.698606396	0.05555171667	0.03229850926	0.001271170064	0.0380181759	0.001423151758	3.31676391
2429	5.029027885	0.008851637006	79452.39104	503.1530725	2.103795227	0.009732007771	0.4178029711	0.02833212241	0.472591123	0.03288907972	0.08093227218	0.003424578913	0.07124285888	0.002765687254	3.788108158
2430	5.036112959	0.009193538888	88090.40018	24050.80739	2.172868883	0.01148763581	1.266895799	0.03650856315	1.584191517	0.04256846159	0.1116527959	0.00418783442	0.1172178036	0.004477066977	7.765268765
2431	5.037424726	0.008543482613	90797.33536	1211.047209	2.168344989	0.010262324	1.110956475	0.02251517465	1.415417294	0.02888904804	0.05544237201	0.003016458761	0.05785489615	0.003143206743	7.24405541
2432	5.02198953	0.008725582928	76370.81297	456.8829558	2.124704513	0.009093979905	0.3347045372	0.01945227628	0.3909400169	0.02175933218	0.08919788872	0.003968249984	0.07543988331	0.002890893619	2.825612871
2433	5.077276284	0.008493616947	77740.09382	461.7287233	2.024909398	0.007163721009	0.1185966685	0.004346303316	0.08704460358	0.002514570852	0.05025801947	0.001244737059	0.08701403382	0.002514479758	3.655517978
